#
# Factorizations of Mersenne numbers 2**n-1 for n<=1200
#
# format:  an entry
#    n: a.b.c.d
# means that 2**n-1 == a*b*c*d
#
# Repeated factors occur according to their multiplicity.
# Composite factors have the letter C prepended.
# The first such entry appears with n=787
#
# Extracted from:
#   J.Brillhart, D.H.Lehmer, J.L.Selfridge, B.Tuckerman, S.S.Wagstaff Jr.:
#   {Factorizations of $b^n +-1 b=2,3,5,6,10,11$ up to high powers},
#   Contemporary Mathematics, Volume~22, Second Edition,
#   American Mathematical Society, 1988
#   (online version of June-2006)
#.

1: 1
955: 31.383.17191.91259801.1645375231.7068569257.39940132241.332584516519201.87274497124602996457.385888918596723595535405951.3142295859237887574517465251257181025776306336297243853834092135426385319513793789633063161707962287850723375352105912423773675652592693020672335146504260707272002403750063859026161
956: 3.5.479.1913.5737.176383.340337.134000609.77852679293.32605142983704221670173899.26537037220992112785174856161239437662001.7110008717824458123105014279253754096863768062879.2269474963255693085711432948387582114817557263546457947501201.883423532389192164791648750371459256584513952652893606156996040365965313
957: 7.23.89.233.1103.2089.4177.18503.64439.599479.84819793631.9857737155463.1609806083534335902079374125310994612192903.69586779567906400453376529267198885406422141822768937.9609322039095554268277107484843200218262250152281700954275029793.58928204377201809677199199089493820795164867153237185862568685348148757401
958: 3.3833.38321.33385343.6293443049.7241702191810014332930493433.54657255048286677488033160851148008819.683481445118041278287416124073722711169070307627777892361.8949165452964212284287352856184599901847368613984178988013861910189833.10869186607773319558730501484452015470992764113369214593828236615596881
959: 127.23017.531287.12959927.12966664479880063.32032215596496435569.5439042183600204290159.C107162781892106934673691097349376797729508902677280830301213856554843994529889939979957619163853813743062965963142966610478165351947212650565749836107850172959374959986196231571210682057768206568753302228072656809
960: 3.3.5.5.7.11.13.17.31.41.61.97.151.193.241.257.331.641.673.1321.23041.26881.61681.65537.414721.3602561.4855681.6700417.22253377.394783681.610548481.4278255361.4562284561.46908728641.137603804161.44479210368001.18446744069414584321.94455684953484563055991838558081.14768784307009061644318236958041601.10559241583796365631935764162530238561452234881
961: 2147483647.280651416271709745866686729.C32339159589249445677710427340199688026046939403252293719938046362681560004373365694650677762210254843699560619191781602622434933353240977468551429416347403746140980983757195026423642531718525834647887400189355594334990178477843670474881806382367093464377
962: 3.223.1777.2731.8191.25781083.616318177.1484463163.138724733805016586033.5800976318060644948970424014255729.116082946165734700021832375583736205537.6891696701907972189990423390011944079746042979076780671011284119842734575263.96529160172936296910493238203560466707174118419318720105724235309272572481324977401
963: 7.73.14662639.17866285599391.162259276829213363391578010288127.210516800089955301807292488792588188869650399862249.4697382335699080991160439732748977071469258244120906774840307806403019635933401543777637481.3629662994008153848429240162600396180519766791204932405950630091372441619019203827105766225151
964: 3.5.2411.2640397.15594629.22000409.10411181203.76119208744309.15059828108442641.3115949925222900514664736941746248477210667.225486428396474227112409054380791819318562873.160619474372352289412737508720216839225805656328990879953332340439.3533694129556768659166595001485837028996511802181406170435598282024550401
965: 31.2184761.13821503.204948631.86710817849281.44894058474254631045721.61654440233248340616559.14732265321145317331353282383.459709895269824331735672396802031849801372571568773911795384370599712829134749487439682536072440055724150706746160160935572856540609925426979936788766361822282686954831571255826921
966: 3.3.7.7.43.47.127.139.337.967.1289.5419.178481.2796203.3188767.18423553.172384633.45076044553.168749965921.10052678938039.14808607715315782481.1186694555374004016103.245641050541016665188014626987.8103467492759792327149800361564410265219.14122560700459482493165563202458351462799.91213423835914289025597837774887518459245610297993
967: 23209.549257.1438495818172960049.73214830052905408299354903681341531907328727.929107820689107677831851738128082612095378895913180366797933344470865776181874319516415789476687673031355441622038823117822832456613716236916055210344102795366995878756494555185414684354655848471059121174998695099159673
968: 3.5.17.23.89.353.397.683.727.2113.3389.91961.117371.209089.33186913.1251287137.2931542417.4036962584010807014809213.11054184582797800455736061107.1786393878363164227858270210279.1339272539833668386958920468400193.38608979869428210686559330362638245355335498797441.8469440919770574005769693908434732506225873994236085602665729
969: 7.103.647.2143.7753.11119.32377.131071.524287.1212847.11726744977.540538609159.39044358788825633753.78161016568215708061327.432185728407904618000990086610965513529.1269639828454588763972435091645259869185718465075550865591017.2021373594576291102905239976417130814821967471208793180343069642403609802281629056105150199
970: 3.11.31.971.1553.11447.31817.10084875238121.1100876018364883721.13842607235828485645766393.34224064338126003049783351.6424414731245950286450458211761.9171512050413471978823535677986962353938006401.11238344415062964442147243324272630868644399851.5099684339280531431303325210885366883096347229374376914106957559915561
971: 23917104973173909566916321016011885041962486321502513.834482397335843881285445792927969361381275057223361826888191434200105052431322393575712471044965653447937741446308603852137930453506871509750656656410424360864718909932497980500343771659079278211696733523141929625393481260173183573986844719
972: 3.3.3.3.3.3.5.7.13.19.37.73.109.163.487.1459.2593.2917.4861.71119.87211.135433.139483.246241.262657.279073.3618757.97685839.106979941.168410989.272010961.4977454861.3333950193493.16753783618801.26129603777437.192971705688577.3712990163251158343.10429407431911334611.918125051602568899753.15778453094691989880197773477.1753477469677913202190537606674204157
973: 127.5625767248687.2356070859382001284653313.2166176541500493808960173319.123876132205208335762278423601.C176738215890576049169036858112261886082801437121292642511018055769355503419581110957791703485215452339129073117050052117886562100714982859752936727292267123953014700832620545189814452297808107639497
974: 3.4871.227020551154913939039124941009.586707256835938183351163074135744551682040291061952064486697351139689683584197041592347032684987014285885660198730427.82033219963138371097689272308258116841679442057301643873942124991182012434598644913857356023840478815121709542915222280972560231358838127531337
975: 7.31.79.151.601.1801.1951.7151.8191.100801.121369.10567201.51879585551.145295143558111.8837728285481551.26155966684789722885001.1663763381192308635718252801.134304196845099262572814573351.4613679391936953610429590532014122532260339739644049093601.4294500770439625509689707482842762056791217143467781867769939979855730352201
976: 3.5.17.257.733.977.1709.3456749.37831175201.368140581013.667055378149.768614336404564651.2305843009213693951.4889940029309876547089.9200725871078697500072796227876997617.1035817877926014488587133818491976759389034764353.3002073757428777382273857922385512797763792723266417656025021527116989779952950182556537541850817
977: 867577.1813313.2069655374719577273.49858990580788843054012690078841.C7868345853957927194443519745494032219291641113606028775826442503138428663373490736147464726432614780255164312367805119540836744234577434909757638255575957513801490187747769439064481808939504579816622630270317846983572261331985756647
978: 3.3.7.150287.704161.836191.2840113.110211473.355307401.11281292593.27669118297.116539854237679.1023398150341859.36230454570129675721.619079222361672204943.337570547050390415041769.911066556314339913468351173796888655666135594657.16044334656043409220370385403075081324178895866797563484682008037153971569828297317432126363
979: 23.89.89.13815649.7883576248112389199.618970019642690137449562111.416000380860322291505417438085197601650969965860973967728307545846416890262565076949514683072989335355820641121013103801109157846399226270733534090793156923301008744382063529864695629618145272362004158142827453334762538688587167921839449
980: 3.5.5.11.29.31.41.43.71.113.127.197.281.491.1471.86171.122921.7416361.47392381.7439220181.19707683773.4363953127297.4432676798593.4981857697937.306178659371201.1372226516822701.15162868758218274451.1008787906424294727221.50647282035796125885000330641.44399394252774652151567131602624448846381.252359902034571016856214298851708529738525821631
981: 7.73.10341703.499601719.745988807.9727892263.20597276734348736647.33157029794959983067039.88116165754061081804047.128014683020611040553769.870035986098720987332873.8290249522204489310786895351990721.206372514331790653651181848993175421190047559657.93020854332955811500795759680918012852376589116335216104721271087
982: 3.983.7707719.110097436327057.6976447052525718623.15395951896033322050978817.19970905118623195851890562673.3717542676439779473786876643915388439.3563269486977651154759062020950904488457.14797326616665978116353515926860025681383.38846455826537709934355663465881986298076977394967343397200701472257630261327321107
983: 1808226257914551209964473260866417929207023.45209839598737454888157799084210075225046975601481681987111521281725588999045535885301058936190365151100735916490287107649823350094433392585022579143155571287365424342339018392987456924688165474686010222313483963161662633082568507647354753106455269543409
984: 3.3.5.7.13.17.83.241.739.2953.10169.13121.13367.165313.181549.3887047.12112549.43249589.62966161.164511353.802333429.8562191377.8831418697.6027043735173469.13194317913029593.177722253954175633.125965976976392564317.12243864122465612155106392056552353.36034153124236158775665988887328808295354925107894665253667088041792025629199746059239041
985: 31.7487.70921.7263391.73518775918537446144887630711.26828803997912886929710867041891989490486893845712448833.C1386635605781469492819860038106334727831669302738104409436618340865347280954038071302880335448374494511998728458858265778230992112200665817413548473608735654896831515407936667248797121336083613711
986: 3.59.233.1103.2089.4931.43691.131071.244529.3033169.3616649.10353001.408071156372794293927147176542113833.2215770261497265379833107511085365192789406654906026048465503447237245674887475208872166313.9705965830054591736524329221017810064201521004178349356202268282852670198911141357299732185324536769414538999508070197039
